[sudo] password for mobile: 
20260603105642,192.168.70.135,38777,10.0.0.7,5001,1,0.0-1.0,1312710,10501680,0.000,0,893,0.000,0
20260603105643,192.168.70.135,38777,10.0.0.7,5001,1,1.0-2.0,1311240,10489920,0.000,0,892,0.000,0
20260603105644,192.168.70.135,38777,10.0.0.7,5001,1,2.0-3.0,1309770,10478160,0.000,0,891,0.000,0
20260603105645,192.168.70.135,38777,10.0.0.7,5001,1,3.0-4.0,1311240,10489920,0.000,0,892,0.000,0
20260603105646,192.168.70.135,38777,10.0.0.7,5001,1,4.0-5.0,1311240,10489920,0.000,0,892,0.000,0
20260603105647,192.168.70.135,38777,10.0.0.7,5001,1,5.0-6.0,1309770,10478160,0.000,0,891,0.000,0
20260603105648,192.168.70.135,38777,10.0.0.7,5001,1,6.0-7.0,1311240,10489920,0.000,0,892,0.000,0
20260603105649,192.168.70.135,38777,10.0.0.7,5001,1,7.0-8.0,1311240,10489920,0.000,0,892,0.000,0
20260603105650,192.168.70.135,38777,10.0.0.7,5001,1,8.0-9.0,1309770,10478160,0.000,0,891,0.000,0
20260603105651,192.168.70.135,38777,10.0.0.7,5001,1,9.0-10.0,1311240,10489920,0.000,0,892,0.000,0
20260603105652,192.168.70.135,38777,10.0.0.7,5001,1,10.0-11.0,1309770,10478160,0.000,0,891,0.000,0
20260603105653,192.168.70.135,38777,10.0.0.7,5001,1,11.0-12.0,1311240,10489920,0.000,0,892,0.000,0
20260603105654,192.168.70.135,38777,10.0.0.7,5001,1,12.0-13.0,1311240,10489920,0.000,0,892,0.000,0
20260603105655,192.168.70.135,38777,10.0.0.7,5001,1,13.0-14.0,1309770,10478160,0.000,0,891,0.000,0
20260603105656,192.168.70.135,38777,10.0.0.7,5001,1,14.0-15.0,1311240,10489920,0.000,0,892,0.000,0
20260603105657,192.168.70.135,38777,10.0.0.7,5001,1,15.0-16.0,1311240,10489920,0.000,0,892,0.000,0
20260603105658,192.168.70.135,38777,10.0.0.7,5001,1,16.0-17.0,1309770,10478160,0.000,0,891,0.000,0
20260603105659,192.168.70.135,38777,10.0.0.7,5001,1,17.0-18.0,1311240,10489920,0.000,0,892,0.000,0
20260603105700,192.168.70.135,38777,10.0.0.7,5001,1,18.0-19.0,1311240,10489920,0.000,0,892,0.000,0
20260603105701,192.168.70.135,38777,10.0.0.7,5001,1,19.0-20.0,1309770,10478160,0.000,0,891,0.000,0
20260603105702,192.168.70.135,38777,10.0.0.7,5001,1,20.0-21.0,1311240,10489920,0.000,0,892,0.000,0
20260603105703,192.168.70.135,38777,10.0.0.7,5001,1,21.0-22.0,1311240,10489920,0.000,0,892,0.000,0
20260603105704,192.168.70.135,38777,10.0.0.7,5001,1,22.0-23.0,1309770,10478160,0.000,0,891,0.000,0
20260603105705,192.168.70.135,38777,10.0.0.7,5001,1,23.0-24.0,1311240,10489920,0.000,0,892,0.000,0
20260603105706,192.168.70.135,38777,10.0.0.7,5001,1,24.0-25.0,1311240,10489920,0.000,0,892,0.000,0
20260603105707,192.168.70.135,38777,10.0.0.7,5001,1,25.0-26.0,1309770,10478160,0.000,0,891,0.000,0
20260603105708,192.168.70.135,38777,10.0.0.7,5001,1,26.0-27.0,1311240,10489920,0.000,0,892,0.000,0
20260603105709,192.168.70.135,38777,10.0.0.7,5001,1,27.0-28.0,1311240,10489920,0.000,0,892,0.000,0
20260603105710,192.168.70.135,38777,10.0.0.7,5001,1,28.0-29.0,1309770,10478160,0.000,0,891,0.000,0
20260603105711,192.168.70.135,38777,10.0.0.7,5001,1,29.0-30.0,1311240,10489920,0.000,0,892,0.000,0
20260603105712,192.168.70.135,38777,10.0.0.7,5001,1,30.0-31.0,1309770,10478160,0.000,0,891,0.000,0
20260603105713,192.168.70.135,38777,10.0.0.7,5001,1,31.0-32.0,1311240,10489920,0.000,0,892,0.000,0
20260603105714,192.168.70.135,38777,10.0.0.7,5001,1,32.0-33.0,1311240,10489920,0.000,0,892,0.000,0
20260603105715,192.168.70.135,38777,10.0.0.7,5001,1,33.0-34.0,1309770,10478160,0.000,0,891,0.000,0
20260603105716,192.168.70.135,38777,10.0.0.7,5001,1,34.0-35.0,1311240,10489920,0.000,0,892,0.000,0
20260603105717,192.168.70.135,38777,10.0.0.7,5001,1,35.0-36.0,1311240,10489920,0.000,0,892,0.000,0
20260603105718,192.168.70.135,38777,10.0.0.7,5001,1,36.0-37.0,1309770,10478160,0.000,0,891,0.000,0
20260603105719,192.168.70.135,38777,10.0.0.7,5001,1,37.0-38.0,1311240,10489920,0.000,0,892,0.000,0
20260603105720,192.168.70.135,38777,10.0.0.7,5001,1,38.0-39.0,1311240,10489920,0.000,0,892,0.000,0
20260603105721,192.168.70.135,38777,10.0.0.7,5001,1,39.0-40.0,1309770,10478160,0.000,0,891,0.000,0
20260603105722,192.168.70.135,38777,10.0.0.7,5001,1,40.0-41.0,1311240,10489920,0.000,0,892,0.000,0
20260603105723,192.168.70.135,38777,10.0.0.7,5001,1,41.0-42.0,1311240,10489920,0.000,0,892,0.000,0
20260603105724,192.168.70.135,38777,10.0.0.7,5001,1,42.0-43.0,1309770,10478160,0.000,0,891,0.000,0
20260603105725,192.168.70.135,38777,10.0.0.7,5001,1,43.0-44.0,1311240,10489920,0.000,0,892,0.000,0
20260603105726,192.168.70.135,38777,10.0.0.7,5001,1,44.0-45.0,1309770,10478160,0.000,0,891,0.000,0
20260603105727,192.168.70.135,38777,10.0.0.7,5001,1,45.0-46.0,1311240,10489920,0.000,0,892,0.000,0
20260603105728,192.168.70.135,38777,10.0.0.7,5001,1,46.0-47.0,1311240,10489920,0.000,0,892,0.000,0
20260603105729,192.168.70.135,38777,10.0.0.7,5001,1,47.0-48.0,1309770,10478160,0.000,0,891,0.000,0
20260603105730,192.168.70.135,38777,10.0.0.7,5001,1,48.0-49.0,1311240,10489920,0.000,0,892,0.000,0
20260603105731,192.168.70.135,38777,10.0.0.7,5001,1,49.0-50.0,1311240,10489920,0.000,0,892,0.000,0
20260603105732,192.168.70.135,38777,10.0.0.7,5001,1,50.0-51.0,1309770,10478160,0.000,0,891,0.000,0
20260603105733,192.168.70.135,38777,10.0.0.7,5001,1,51.0-52.0,1311240,10489920,0.000,0,892,0.000,0
20260603105734,192.168.70.135,38777,10.0.0.7,5001,1,52.0-53.0,1311240,10489920,0.000,0,892,0.000,0
20260603105735,192.168.70.135,38777,10.0.0.7,5001,1,53.0-54.0,1309770,10478160,0.000,0,891,0.000,0
20260603105736,192.168.70.135,38777,10.0.0.7,5001,1,54.0-55.0,1311240,10489920,0.000,0,892,0.000,0
20260603105737,192.168.70.135,38777,10.0.0.7,5001,1,55.0-56.0,1311240,10489920,0.000,0,892,0.000,0
20260603105738,192.168.70.135,38777,10.0.0.7,5001,1,56.0-57.0,1309770,10478160,0.000,0,891,0.000,0
20260603105739,192.168.70.135,38777,10.0.0.7,5001,1,57.0-58.0,1311240,10489920,0.000,0,892,0.000,0
20260603105740,192.168.70.135,38777,10.0.0.7,5001,1,58.0-59.0,1311240,10489920,0.000,0,892,0.000,0
20260603105741,192.168.70.135,38777,10.0.0.7,5001,1,59.0-60.0,1309770,10478160,0.000,0,891,0.000,0
20260603105741,192.168.70.135,38777,10.0.0.7,5001,1,0.0-60.0,78647940,10486127,0.000,0,-1,-0.000,0
