20260603203143,10.0.0.3,44967,192.168.70.135,5001,1,0.0-1.0,1310780,10486240
20260603203144,10.0.0.3,44967,192.168.70.135,5001,1,1.0-2.0,1703936,13631488
20260603203145,10.0.0.3,44967,192.168.70.135,5001,1,2.0-3.0,2752512,22020096
20260603203146,10.0.0.3,44967,192.168.70.135,5001,1,3.0-4.0,2228224,17825792
20260603203147,10.0.0.3,44967,192.168.70.135,5001,1,4.0-5.0,2883584,23068672
20260603203148,10.0.0.3,44967,192.168.70.135,5001,1,5.0-6.0,2228224,17825792
20260603203149,10.0.0.3,44967,192.168.70.135,5001,1,6.0-7.0,2737096,21896768
20260603203150,10.0.0.3,44967,192.168.70.135,5001,1,7.0-8.0,2082864,16662912
20260603203151,10.0.0.3,44967,192.168.70.135,5001,1,8.0-9.0,2216192,17729536
20260603203152,10.0.0.3,44967,192.168.70.135,5001,1,9.0-10.0,2019208,16153664
20260603203153,10.0.0.3,44967,192.168.70.135,5001,1,10.0-11.0,2085120,16680960
20260603203154,10.0.0.3,44967,192.168.70.135,5001,1,11.0-12.0,2150280,17202240
20260603203155,10.0.0.3,44967,192.168.70.135,5001,1,12.0-13.0,2216192,17729536
20260603203156,10.0.0.3,44967,192.168.70.135,5001,1,13.0-14.0,1494920,11959360
20260603203157,10.0.0.3,44967,192.168.70.135,5001,1,14.0-15.0,1566848,12534784
20260603203158,10.0.0.3,44967,192.168.70.135,5001,1,15.0-16.0,2085120,16680960
20260603203159,10.0.0.3,44967,192.168.70.135,5001,1,16.0-17.0,2019960,16159680
20260603203200,10.0.0.3,44967,192.168.70.135,5001,1,17.0-18.0,2132208,17057664
20260603203201,10.0.0.3,44967,192.168.70.135,5001,1,18.0-19.0,2197368,17578944
20260603203202,10.0.0.3,44967,192.168.70.135,5001,1,19.0-20.0,2977200,23817600
20260603203203,10.0.0.3,44967,192.168.70.135,5001,1,20.0-21.0,915720,7325760
20260603203204,10.0.0.3,44967,192.168.70.135,5001,1,21.0-22.0,1361984,10895872
20260603203205,10.0.0.3,44967,192.168.70.135,5001,1,22.0-23.0,2944704,23557632
20260603203206,10.0.0.3,44967,192.168.70.135,5001,1,23.0-24.0,2642992,21143936
20260603203207,10.0.0.3,44967,192.168.70.135,5001,1,24.0-25.0,2253848,18030784
20260603203208,10.0.0.3,44967,192.168.70.135,5001,1,25.0-26.0,2019208,16153664
20260603203209,10.0.0.3,44967,192.168.70.135,5001,1,26.0-27.0,1173632,9389056
20260603203210,10.0.0.3,44967,192.168.70.135,5001,1,27.0-28.0,2019208,16153664
20260603203211,10.0.0.3,44967,192.168.70.135,5001,1,28.0-29.0,2150280,17202240
20260603203212,10.0.0.3,44967,192.168.70.135,5001,1,29.0-30.0,2085120,16680960
20260603203213,10.0.0.3,44967,192.168.70.135,5001,1,30.0-31.0,2151032,17208256
20260603203214,10.0.0.3,44967,192.168.70.135,5001,1,31.0-32.0,2159664,17277312
20260603203215,10.0.0.3,44967,192.168.70.135,5001,1,32.0-33.0,2162616,17300928
20260603203216,10.0.0.3,44967,192.168.70.135,5001,1,33.0-34.0,2125664,17005312
20260603203217,10.0.0.3,44967,192.168.70.135,5001,1,34.0-35.0,2219784,17758272
20260603203218,10.0.0.3,44967,192.168.70.135,5001,1,35.0-36.0,2137248,17097984
20260603203219,10.0.0.3,44967,192.168.70.135,5001,1,36.0-37.0,2157520,17260160
20260603203220,10.0.0.3,44967,192.168.70.135,5001,1,37.0-38.0,2009072,16072576
20260603203221,10.0.0.3,44967,192.168.70.135,5001,1,38.0-39.0,2315408,18523264
20260603203222,10.0.0.3,44967,192.168.70.135,5001,1,39.0-40.0,1183768,9470144
20260603203223,10.0.0.3,44967,192.168.70.135,5001,1,40.0-41.0,2225576,17804608
20260603203224,10.0.0.3,44967,192.168.70.135,5001,1,41.0-42.0,1945360,15562880
20260603203225,10.0.0.3,44967,192.168.70.135,5001,1,42.0-43.0,2248800,17990400
20260603203226,10.0.0.3,44967,192.168.70.135,5001,1,43.0-44.0,2171304,17370432
20260603203227,10.0.0.3,44967,192.168.70.135,5001,1,44.0-45.0,2358848,18870784
20260603203228,10.0.0.3,44967,192.168.70.135,5001,1,45.0-46.0,2120568,16964544
20260603203229,10.0.0.3,44967,192.168.70.135,5001,1,46.0-47.0,286592,2292736
20260603203230,10.0.0.3,44967,192.168.70.135,5001,1,47.0-48.0,3226760,25814080
20260603203231,10.0.0.3,44967,192.168.70.135,5001,1,48.0-49.0,1341968,10735744
20260603203232,10.0.0.3,44967,192.168.70.135,5001,1,49.0-50.0,3405168,27241344
20260603203233,10.0.0.3,44967,192.168.70.135,5001,1,50.0-51.0,2149528,17196224
20260603203234,10.0.0.3,44967,192.168.70.135,5001,1,51.0-52.0,2150280,17202240
20260603203235,10.0.0.3,44967,192.168.70.135,5001,1,52.0-53.0,2216192,17729536
20260603203236,10.0.0.3,44967,192.168.70.135,5001,1,53.0-54.0,2019208,16153664
20260603203237,10.0.0.3,44967,192.168.70.135,5001,1,54.0-55.0,2085120,16680960
20260603203238,10.0.0.3,44967,192.168.70.135,5001,1,55.0-56.0,2019208,16153664
20260603203239,10.0.0.3,44967,192.168.70.135,5001,1,56.0-57.0,1303952,10431616
20260603203240,10.0.0.3,44967,192.168.70.135,5001,1,57.0-58.0,2150280,17202240
20260603203241,10.0.0.3,44967,192.168.70.135,5001,1,58.0-59.0,2150280,17202240
20260603203242,10.0.0.3,44967,192.168.70.135,5001,1,59.0-60.0,2216192,17729536
20260603203242,10.0.0.3,44967,192.168.70.135,5001,1,60.0-61.3,59144,361484
20260603203242,10.0.0.3,44967,192.168.70.135,5001,1,0.0-61.3,125126636,16327366
