[sudo] password for mobile: 
20260603105411,192.168.70.135,60697,10.0.0.6,5001,1,0.0-1.0,2490428,19923424
20260603105412,192.168.70.135,60697,10.0.0.6,5001,1,1.0-2.0,3670016,29360128
20260603105413,192.168.70.135,60697,10.0.0.6,5001,1,2.0-3.0,4980736,39845888
20260603105414,192.168.70.135,60697,10.0.0.6,5001,1,3.0-4.0,4849664,38797312
20260603105415,192.168.70.135,60697,10.0.0.6,5001,1,4.0-5.0,3670016,29360128
20260603105416,192.168.70.135,60697,10.0.0.6,5001,1,5.0-6.0,3538944,28311552
20260603105417,192.168.70.135,60697,10.0.0.6,5001,1,6.0-7.0,3538944,28311552
20260603105418,192.168.70.135,60697,10.0.0.6,5001,1,7.0-8.0,3276800,26214400
20260603105419,192.168.70.135,60697,10.0.0.6,5001,1,8.0-9.0,2228224,17825792
20260603105420,192.168.70.135,60697,10.0.0.6,5001,1,9.0-10.0,3538944,28311552
20260603105421,192.168.70.135,60697,10.0.0.6,5001,1,10.0-11.0,2490368,19922944
20260603105422,192.168.70.135,60697,10.0.0.6,5001,1,11.0-12.0,3407872,27262976
20260603105423,192.168.70.135,60697,10.0.0.6,5001,1,12.0-13.0,3538944,28311552
20260603105424,192.168.70.135,60697,10.0.0.6,5001,1,13.0-14.0,2359296,18874368
20260603105425,192.168.70.135,60697,10.0.0.6,5001,1,14.0-15.0,2121016,16968128
20260603105426,192.168.70.135,60697,10.0.0.6,5001,1,15.0-16.0,2490368,19922944
20260603105427,192.168.70.135,60697,10.0.0.6,5001,1,16.0-17.0,3407872,27262976
20260603105428,192.168.70.135,60697,10.0.0.6,5001,1,17.0-18.0,3538944,28311552
20260603105429,192.168.70.135,60697,10.0.0.6,5001,1,18.0-19.0,2359296,18874368
20260603105430,192.168.70.135,60697,10.0.0.6,5001,1,19.0-20.0,2359296,18874368
20260603105431,192.168.70.135,60697,10.0.0.6,5001,1,20.0-21.0,3407872,27262976
20260603105432,192.168.70.135,60697,10.0.0.6,5001,1,21.0-22.0,3407872,27262976
20260603105433,192.168.70.135,60697,10.0.0.6,5001,1,22.0-23.0,2490368,19922944
20260603105434,192.168.70.135,60697,10.0.0.6,5001,1,23.0-24.0,3407872,27262976
20260603105435,192.168.70.135,60697,10.0.0.6,5001,1,24.0-25.0,2119672,16957376
20260603105436,192.168.70.135,60697,10.0.0.6,5001,1,25.0-26.0,2359296,18874368
20260603105437,192.168.70.135,60697,10.0.0.6,5001,1,26.0-27.0,3538944,28311552
20260603105438,192.168.70.135,60697,10.0.0.6,5001,1,27.0-28.0,2247512,17980096
20260603105439,192.168.70.135,60697,10.0.0.6,5001,1,28.0-29.0,2221456,17771648
20260603105440,192.168.70.135,60697,10.0.0.6,5001,1,29.0-30.0,3538944,28311552
20260603105441,192.168.70.135,60697,10.0.0.6,5001,1,30.0-31.0,2359296,18874368
20260603105442,192.168.70.135,60697,10.0.0.6,5001,1,31.0-32.0,2228224,17825792
20260603105443,192.168.70.135,60697,10.0.0.6,5001,1,32.0-33.0,3407872,27262976
20260603105444,192.168.70.135,60697,10.0.0.6,5001,1,33.0-34.0,2359296,18874368
20260603105445,192.168.70.135,60697,10.0.0.6,5001,1,34.0-35.0,3538944,28311552
20260603105446,192.168.70.135,60697,10.0.0.6,5001,1,35.0-36.0,3276800,26214400
20260603105447,192.168.70.135,60697,10.0.0.6,5001,1,36.0-37.0,3407872,27262976
20260603105448,192.168.70.135,60697,10.0.0.6,5001,1,37.0-38.0,3407872,27262976
20260603105449,192.168.70.135,60697,10.0.0.6,5001,1,38.0-39.0,3670016,29360128
20260603105450,192.168.70.135,60697,10.0.0.6,5001,1,39.0-40.0,3276800,26214400
20260603105451,192.168.70.135,60697,10.0.0.6,5001,1,40.0-41.0,2621440,20971520
20260603105452,192.168.70.135,60697,10.0.0.6,5001,1,41.0-42.0,2359296,18874368
20260603105453,192.168.70.135,60697,10.0.0.6,5001,1,42.0-43.0,2177800,17422400
20260603105454,192.168.70.135,60697,10.0.0.6,5001,1,43.0-44.0,2281352,18250816
20260603105455,192.168.70.135,60697,10.0.0.6,5001,1,44.0-45.0,3323160,26585280
20260603105456,192.168.70.135,60697,10.0.0.6,5001,1,45.0-46.0,1041808,8334464
20260603105457,192.168.70.135,60697,10.0.0.6,5001,1,46.0-47.0,2157048,17256384
20260603105458,192.168.70.135,60697,10.0.0.6,5001,1,47.0-48.0,3526160,28209280
20260603105459,192.168.70.135,60697,10.0.0.6,5001,1,48.0-49.0,2359296,18874368
20260603105500,192.168.70.135,60697,10.0.0.6,5001,1,49.0-50.0,2359296,18874368
20260603105501,192.168.70.135,60697,10.0.0.6,5001,1,50.0-51.0,3538944,28311552
20260603105502,192.168.70.135,60697,10.0.0.6,5001,1,51.0-52.0,2359296,18874368
20260603105503,192.168.70.135,60697,10.0.0.6,5001,1,52.0-53.0,2490368,19922944
20260603105504,192.168.70.135,60697,10.0.0.6,5001,1,53.0-54.0,3407872,27262976
20260603105505,192.168.70.135,60697,10.0.0.6,5001,1,54.0-55.0,3538944,28311552
20260603105506,192.168.70.135,60697,10.0.0.6,5001,1,55.0-56.0,3407872,27262976
20260603105507,192.168.70.135,60697,10.0.0.6,5001,1,56.0-57.0,4456448,35651584
20260603105508,192.168.70.135,60697,10.0.0.6,5001,1,57.0-58.0,2490368,19922944
