[sudo] password for mobile: 
20260603120835,192.168.70.135,40565,10.0.0.10,5001,1,0.0-1.0,2883644,23069152
20260603120836,192.168.70.135,40565,10.0.0.10,5001,1,1.0-2.0,4063232,32505856
20260603120837,192.168.70.135,40565,10.0.0.10,5001,1,2.0-3.0,4063232,32505856
20260603120838,192.168.70.135,40565,10.0.0.10,5001,1,3.0-4.0,3932160,31457280
20260603120839,192.168.70.135,40565,10.0.0.10,5001,1,4.0-5.0,3932160,31457280
20260603120840,192.168.70.135,40565,10.0.0.10,5001,1,5.0-6.0,3407872,27262976
20260603120841,192.168.70.135,40565,10.0.0.10,5001,1,6.0-7.0,3932160,31457280
20260603120842,192.168.70.135,40565,10.0.0.10,5001,1,7.0-8.0,4063232,32505856
20260603120843,192.168.70.135,40565,10.0.0.10,5001,1,8.0-9.0,3538944,28311552
20260603120844,192.168.70.135,40565,10.0.0.10,5001,1,9.0-10.0,4063232,32505856
20260603120845,192.168.70.135,40565,10.0.0.10,5001,1,10.0-11.0,3014656,24117248
20260603120846,192.168.70.135,40565,10.0.0.10,5001,1,11.0-12.0,4194304,33554432
20260603120847,192.168.70.135,40565,10.0.0.10,5001,1,12.0-13.0,3276800,26214400
20260603120848,192.168.70.135,40565,10.0.0.10,5001,1,13.0-14.0,3276800,26214400
20260603120849,192.168.70.135,40565,10.0.0.10,5001,1,14.0-15.0,4063232,32505856
20260603120850,192.168.70.135,40565,10.0.0.10,5001,1,15.0-16.0,3407872,27262976
20260603120851,192.168.70.135,40565,10.0.0.10,5001,1,16.0-17.0,3014656,24117248
20260603120852,192.168.70.135,40565,10.0.0.10,5001,1,17.0-18.0,3276800,26214400
20260603120853,192.168.70.135,40565,10.0.0.10,5001,1,18.0-19.0,3932160,31457280
20260603120854,192.168.70.135,40565,10.0.0.10,5001,1,19.0-20.0,3145728,25165824
20260603120855,192.168.70.135,40565,10.0.0.10,5001,1,20.0-21.0,3276800,26214400
20260603120856,192.168.70.135,40565,10.0.0.10,5001,1,21.0-22.0,4063232,32505856
20260603120857,192.168.70.135,40565,10.0.0.10,5001,1,22.0-23.0,3276800,26214400
20260603120858,192.168.70.135,40565,10.0.0.10,5001,1,23.0-24.0,3014656,24117248
20260603120859,192.168.70.135,40565,10.0.0.10,5001,1,24.0-25.0,3276800,26214400
20260603120900,192.168.70.135,40565,10.0.0.10,5001,1,25.0-26.0,4063232,32505856
20260603120901,192.168.70.135,40565,10.0.0.10,5001,1,26.0-27.0,3407872,27262976
20260603120902,192.168.70.135,40565,10.0.0.10,5001,1,27.0-28.0,4063232,32505856
